,distributed_test_accuracy,distributed_test_gini_score,distributed_test_loss
0,0.49883313885647607,0.1683076595615174,1.5988784643148737
1,0.8085514252375396,0.07574232605288889,0.6214631152641855
2,0.87289548258043,0.05666012275436105,0.3277426947353482
